Feature,Normalized.Dispersion
ENSMUSG00000090246,-0.09899020460452197
ENSMUSG00000026222,0.043348169357780804
ENSMUSG00000052760,0.11390853611678414
ENSMUSG00000036707,0.01134266419901568
ENSMUSG00000026223,0.08345454919327555
ENSMUSG00000026224,0.20265913649182055
ENSMUSG00000099767,2.6051538439667405
ENSMUSG00000049608,-0.11922915139329454
ENSMUSG00000100108,NaN
ENSMUSG00000026227,0.298337936026458
ENSMUSG00000026229,-0.6819375092964671
ENSMUSG00000026228,2.494407202170582
ENSMUSG00000062590,2.1237193370722225
ENSMUSG00000087538,-0.3645977315673304
ENSMUSG00000079445,7.013974013729447
ENSMUSG00000026234,-0.16745613996021402
ENSMUSG00000073627,1.1665863033776418
ENSMUSG00000026237,1.5349745438224545
ENSMUSG00000036574,0.7808454304574307
ENSMUSG00000120706,-0.6777340727037324
ENSMUSG00000121071,-0.9625220155648779
ENSMUSG00000120538,-1.5842070694248813
ENSMUSG00000120832,0.23294528524469874
ENSMUSG00000119944,-1.5918849454565287
ENSMUSG00000026238,1.3994596332376281
ENSMUSG00000026239,0.31909440242552894
ENSMUSG00000026240,0.7044627329882365
ENSMUSG00000026241,NaN
ENSMUSG00000053333,2.0129009594901532
ENSMUSG00000100768,0.18061976713145453
ENSMUSG00000099401,3.084066027143698
ENSMUSG00000026253,1.202522695443161
ENSMUSG00000026254,-1.1383214992458683
ENSMUSG00000048000,0.1743683306284727
ENSMUSG00000079436,1.0290833545187925
ENSMUSG00000079434,0.3329367254194494
ENSMUSG00000120903,-1.2470066339927761
ENSMUSG00000026288,0.7119554044799529
ENSMUSG00000026289,0.5366480456867765
ENSMUSG00000056055,3.727951571017671
ENSMUSG00000070738,0.4707786890955306
ENSMUSG00000101942,-1.2074819115763742
ENSMUSG00000005501,1.418882612059217
ENSMUSG00000092220,0.935808975520836
ENSMUSG00000090124,NaN
ENSMUSG00000054545,-1.9133022053233424
ENSMUSG00000081984,-1.379155190000819
ENSMUSG00000079429,5.942192529224315
ENSMUSG00000044783,-0.6491208607104051
ENSMUSG00000036251,NaN
ENSMUSG00000099553,NaN
ENSMUSG00000062310,NaN
