Feature
574,ENSMUSG00000074576
575,ENSMUSG00000026815
576,ENSMUSG00000042540
577,ENSMUSG00000047641
578,ENSMUSG00000078926
579,ENSMUSG00000030603
580,ENSMUSG00000078193
581,ENSMUSG00000002804
582,ENSMUSG00000033565
583,ENSMUSG00000095742
584,ENSMUSG00000049571
585,ENSMUSG00000042215
586,ENSMUSG00000030595
587,ENSMUSG00000006732
588,ENSMUSG00000056629
589,ENSMUSG00000019738
590,ENSMUSG00000110949
591,ENSMUSG00000024301
592,ENSMUSG00000023909
593,ENSMUSG00000057411
594,ENSMUSG00000022982
595,ENSMUSG00000028932
596,ENSMUSG00000002803
597,ENSMUSG00000038618
598,ENSMUSG00000041035
599,ENSMUSG00000101995
600,ENSMUSG00000035246
601,ENSMUSG00000044320
602,ENSMUSG00000049760
603,ENSMUSG00000087443
604,ENSMUSG00000040331
605,ENSMUSG00000035936
606,ENSMUSG00000025289
607,ENSMUSG00000074673
608,ENSMUSG00000050107
609,ENSMUSG00000049904
610,ENSMUSG00000028322
611,ENSMUSG00000078532
612,ENSMUSG00000032381
613,ENSMUSG00000034793
614,ENSMUSG00000025758
615,ENSMUSG00000002658
616,ENSMUSG00000041872
617,ENSMUSG00000065990
618,ENSMUSG00000071470
619,ENSMUSG00000020932
620,ENSMUSG00000019917
621,ENSMUSG00000003346
622,ENSMUSG00000020153
623,ENSMUSG00000026895
624,ENSMUSG00000023755
625,ENSMUSG00000021643
626,ENSMUSG00000079553
627,ENSMUSG00000007035
628,ENSMUSG00000052456
629,ENSMUSG00000060288
630,ENSMUSG00000005674
631,ENSMUSG00000079442
632,ENSMUSG00000011267
633,ENSMUSG00000028729
634,ENSMUSG00000035215
635,ENSMUSG00000006392
636,ENSMUSG00000074247
637,ENSMUSG00000097279
638,ENSMUSG00000023266
639,ENSMUSG00000052962
640,ENSMUSG00000029388
641,ENSMUSG00000001707
642,ENSMUSG00000090574
643,ENSMUSG00000040314
644,ENSMUSG00000121491
645,ENSMUSG00000120732
646,ENSMUSG00000025204
647,ENSMUSG00000062075
648,ENSMUSG00000022820
649,ENSMUSG00000076865
650,ENSMUSG00000036504
651,ENSMUSG00000047635
652,ENSMUSG00000044600
653,ENSMUSG00000047379
654,ENSMUSG00000037108
655,ENSMUSG00000039041
656,ENSMUSG00000003438
657,ENSMUSG00000025260
658,ENSMUSG00000063605
659,ENSMUSG00000027076
660,ENSMUSG00000022422
661,ENSMUSG00000031813
662,ENSMUSG00000030792
663,ENSMUSG00000036211
664,ENSMUSG00000006412
665,ENSMUSG00000030605
666,ENSMUSG00000038462
667,ENSMUSG00000073422
668,ENSMUSG00000059970
669,ENSMUSG00000016637
670,ENSMUSG00000001056
671,ENSMUSG00000015759
672,ENSMUSG00000045438
673,ENSMUSG00000020307
674,ENSMUSG00000025226
675,ENSMUSG00000091780
676,ENSMUSG00000039771
677,ENSMUSG00000020921
678,ENSMUSG00000026407
679,ENSMUSG00000047003
680,ENSMUSG00000039481
681,ENSMUSG00000049960
682,ENSMUSG00000008036
683,ENSMUSG00000021576
684,ENSMUSG00000071661
685,ENSMUSG00000120892
686,ENSMUSG00000035278
687,ENSMUSG00000045886
688,ENSMUSG00000058755
689,ENSMUSG00000121042
690,ENSMUSG00000027673
691,ENSMUSG00000056091
692,ENSMUSG00000111061
693,ENSMUSG00000059363
694,ENSMUSG00000015672
695,ENSMUSG00000029162
696,ENSMUSG00000035478
697,ENSMUSG00000002661
698,ENSMUSG00000090247
699,ENSMUSG00000084908
700,ENSMUSG00000031843
701,ENSMUSG00000031756
702,ENSMUSG00000035372
703,ENSMUSG00000098322
704,ENSMUSG00000062456
705,ENSMUSG00000114163
706,ENSMUSG00000029507
707,ENSMUSG00000071654
708,ENSMUSG00000093656
709,ENSMUSG00000039512
710,ENSMUSG00000075467
711,ENSMUSG00000022793
712,ENSMUSG00000039055
713,ENSMUSG00000030725
714,ENSMUSG00000059326
715,ENSMUSG00000033467
716,ENSMUSG00000018286
717,ENSMUSG00000036430
718,ENSMUSG00000035559
719,ENSMUSG00000028766
720,ENSMUSG00000033316
721,ENSMUSG00000031787
722,ENSMUSG00000100277
723,ENSMUSG00000047766
724,ENSMUSG00000026209
725,ENSMUSG00000029535
726,ENSMUSG00000053898
727,ENSMUSG00000031871
728,ENSMUSG00000099583
729,ENSMUSG00000002010
730,ENSMUSG00000030751
731,ENSMUSG00000071014
732,ENSMUSG00000030224
733,ENSMUSG00000067925
734,ENSMUSG00000034023
735,ENSMUSG00000091405
736,ENSMUSG00000110876
737,ENSMUSG00000020325
738,ENSMUSG00000017446
739,ENSMUSG00000027752
740,ENSMUSG00000025330
741,ENSMUSG00000120535
742,ENSMUSG00000038973
743,ENSMUSG00000112278
744,ENSMUSG00000039164
745,ENSMUSG00000022947
746,ENSMUSG00000024925
747,ENSMUSG00000013584
748,ENSMUSG00000097557
749,ENSMUSG00000024414
750,ENSMUSG00000032459
751,ENSMUSG00000034932
752,ENSMUSG00000036185
753,ENSMUSG00000020877
754,ENSMUSG00000052033
755,ENSMUSG00000018821
756,ENSMUSG00000017837
757,ENSMUSG00000036875
758,ENSMUSG00000022425
759,ENSMUSG00000014606
760,ENSMUSG00000028447
761,ENSMUSG00000066760
762,ENSMUSG00000028416
763,ENSMUSG00000044763
764,ENSMUSG00000042380
765,ENSMUSG00000016554
766,ENSMUSG00000019139
767,ENSMUSG00000031671
768,ENSMUSG00000028334
769,ENSMUSG00000108334
770,ENSMUSG00000042737
771,ENSMUSG00000036850
772,ENSMUSG00000051951
773,ENSMUSG00000036615
774,ENSMUSG00000038722
775,ENSMUSG00000021241
776,ENSMUSG00000024349
777,ENSMUSG00000021361
778,ENSMUSG00000062981
779,ENSMUSG00000037710
780,ENSMUSG00000118263
781,ENSMUSG00000063689
782,ENSMUSG00000024181
783,ENSMUSG00000022193
784,ENSMUSG00000027714
785,ENSMUSG00000020284
786,ENSMUSG00000052143
787,ENSMUSG00000026810
788,ENSMUSG00000063439
789,ENSMUSG00000025465
790,ENSMUSG00000040957
791,ENSMUSG00000052271
792,ENSMUSG00000052419
793,ENSMUSG00000005397
794,ENSMUSG00000021607
795,ENSMUSG00000059734
796,ENSMUSG00000024208
797,ENSMUSG00000028955
798,ENSMUSG00000028527
799,ENSMUSG00000028798
800,ENSMUSG00000097467
801,ENSMUSG00000071655
802,ENSMUSG00000073987
803,ENSMUSG00000029330
804,ENSMUSG00000021032
805,ENSMUSG00000037499
806,ENSMUSG00000006589
807,ENSMUSG00000033949
808,ENSMUSG00000002835
809,ENSMUSG00000024732
810,ENSMUSG00000020321
811,ENSMUSG00000056665
812,ENSMUSG00000051234
813,ENSMUSG00000073752
814,ENSMUSG00000084918
815,ENSMUSG00000044694
816,ENSMUSG00000002504
817,ENSMUSG00000021520
818,ENSMUSG00000115987
819,ENSMUSG00000001082
820,ENSMUSG00000005575
821,ENSMUSG00000016427
822,ENSMUSG00000032015
823,ENSMUSG00000120335
824,ENSMUSG00000033233
825,ENSMUSG00000031546
826,ENSMUSG00000007950
827,ENSMUSG00000026087
828,ENSMUSG00000022803
829,ENSMUSG00000047721
830,ENSMUSG00000037916
831,ENSMUSG00000035890
832,ENSMUSG00000030981
833,ENSMUSG00000085631
834,ENSMUSG00000068957
835,ENSMUSG00000071711
836,ENSMUSG00000068290
837,ENSMUSG00000028684
838,ENSMUSG00000038742
839,ENSMUSG00000028608
840,ENSMUSG00000033099
841,ENSMUSG00000087485
842,ENSMUSG00000054312
843,ENSMUSG00000121236
844,ENSMUSG00000113190
845,ENSMUSG00000096326
846,ENSMUSG00000090698
847,ENSMUSG00000041199
848,ENSMUSG00000027720
849,ENSMUSG00000071893
850,ENSMUSG00000015804
851,ENSMUSG00000116165
852,ENSMUSG00000034880
853,ENSMUSG00000036376
854,ENSMUSG00000029126
855,ENSMUSG00000031075
856,ENSMUSG00000025420
857,ENSMUSG00000031562
858,ENSMUSG00000026154
859,ENSMUSG00000002058
860,ENSMUSG00000067377
861,ENSMUSG00000038803
862,ENSMUSG00000032299
863,ENSMUSG00000022437
864,ENSMUSG00000022881
865,ENSMUSG00000040467
866,ENSMUSG00000070520
867,ENSMUSG00000022671
868,ENSMUSG00000022234
869,ENSMUSG00000003923
870,ENSMUSG00000027472
871,ENSMUSG00000057469
872,ENSMUSG00000020265
873,ENSMUSG00000094763
874,ENSMUSG00000024387
875,ENSMUSG00000054545
876,ENSMUSG00000062580
877,ENSMUSG00000013629
878,ENSMUSG00000027395
879,ENSMUSG00000024194
880,ENSMUSG00000026919
881,ENSMUSG00000061360
882,ENSMUSG00000071662
883,ENSMUSG00000039067
884,ENSMUSG00000037466
885,ENSMUSG00000030120
886,ENSMUSG00000078864
887,ENSMUSG00000021963
888,ENSMUSG00000023104
889,ENSMUSG00000036513
890,ENSMUSG00000075269
891,ENSMUSG00000051184
892,ENSMUSG00000024792
893,ENSMUSG00000043866
894,ENSMUSG00000008373
895,ENSMUSG00000019362
896,ENSMUSG00000068749
897,ENSMUSG00000041084
898,ENSMUSG00000063021
899,ENSMUSG00000086015
900,ENSMUSG00000004610
901,ENSMUSG00000019054
902,ENSMUSG00000007739
903,ENSMUSG00000059355
904,ENSMUSG00000092417
905,ENSMUSG00000028884
906,ENSMUSG00000048007
907,ENSMUSG00000044026
908,ENSMUSG00000034659
909,ENSMUSG00000024845
910,ENSMUSG00000022774
911,ENSMUSG00000022354
912,ENSMUSG00000021368
913,ENSMUSG00000026974
914,ENSMUSG00000025731
915,ENSMUSG00000040231
916,ENSMUSG00000032383
917,ENSMUSG00000011254
918,ENSMUSG00000037349
919,ENSMUSG00000060601
920,ENSMUSG00000120785
921,ENSMUSG00000024939
922,ENSMUSG00000049235
923,ENSMUSG00000110266
924,ENSMUSG00000069744
925,ENSMUSG00000006378
926,ENSMUSG00000018042
927,ENSMUSG00000071451
928,ENSMUSG00000022571
929,ENSMUSG00000054999
930,ENSMUSG00000046550
931,ENSMUSG00000051517
932,ENSMUSG00000050856
933,ENSMUSG00000032288
934,ENSMUSG00000029066
935,ENSMUSG00000097633
936,ENSMUSG00000040048
937,ENSMUSG00000001794
938,ENSMUSG00000010054
939,ENSMUSG00000055302
940,ENSMUSG00000034906
941,ENSMUSG00000062691
942,ENSMUSG00000021707
943,ENSMUSG00000034037
944,ENSMUSG00000007080
945,ENSMUSG00000040521
946,ENSMUSG00000003072
947,ENSMUSG00000024712
948,ENSMUSG00000021771
949,ENSMUSG00000072676
950,ENSMUSG00000001418
951,ENSMUSG00000032301
952,ENSMUSG00000032514
953,ENSMUSG00000068856
954,ENSMUSG00000033020
955,ENSMUSG00000035960
956,ENSMUSG00000032078
957,ENSMUSG00000042111
958,ENSMUSG00000038843
959,ENSMUSG00000024409
960,ENSMUSG00000037072
961,ENSMUSG00000009563
962,ENSMUSG00000020087
963,ENSMUSG00000019179
964,ENSMUSG00000021486
965,ENSMUSG00000046572
966,ENSMUSG00000055041
967,ENSMUSG00000057134
968,ENSMUSG00000007656
969,ENSMUSG00000009376
970,ENSMUSG00000031701
971,ENSMUSG00000114133
972,ENSMUSG00000085990
973,ENSMUSG00000047044
974,ENSMUSG00000032606
975,ENSMUSG00000072704
976,ENSMUSG00000071847
977,ENSMUSG00000021996
978,ENSMUSG00000086173
979,ENSMUSG00000028124
980,ENSMUSG00000039195
981,ENSMUSG00000030649
982,ENSMUSG00000031556
983,ENSMUSG00000038812
984,ENSMUSG00000040594
985,ENSMUSG00000043099
986,ENSMUSG00000041605
987,ENSMUSG00000111069
988,ENSMUSG00000022706
989,ENSMUSG00000047547
990,ENSMUSG00000039183
991,ENSMUSG00000028394
992,ENSMUSG00000078816
993,ENSMUSG00000030538
994,ENSMUSG00000043811
995,ENSMUSG00000038845
996,ENSMUSG00000023939
997,ENSMUSG00000007987
998,ENSMUSG00000095595
