	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster_1	cluster_2
Scaf8	0.141145144862922	0.129954681126076	0.585	0.609	1	DPre	SP
Trbc1	0.0156783476518224	0.129948294386683	0.754	0.718	1	DPre	SP
Thada	0.157503748083494	0.129869507936661	0.52	0.551	1	DPre	SP
Mcee	0.123991600203551	0.12977212713323	0.128	0.112	1	DPre	SP
Banp	0.268633758994878	0.129753818042434	0.298	0.299	1	DPre	SP
Gm39469	0.301861445312212	0.12974905318122	0.118	0.109	1	DPre	SP
Cnot4	0.0717030927429392	0.129719087760722	0.6	0.616	1	DPre	SP
Sptssa	0.124880673170777	0.129549638367685	0.358	0.356	1	DPre	SP
Ttll5	0.272529288491792	0.129468025880356	0.141	0.132	1	DPre	SP
ENSMUSG00000121479	0.0101148825871648	0.129419337644339	0.082	0.055	1	DPre	SP
Cdk11b	0.000168924805998796	-0.129299723300081	0.383	0.491	1	DPre	SP
Retreg3	0.000191060824665007	-0.129269311025624	0.226	0.306	1	DPre	SP
2810403D21Rik	0.281531968020776	0.12925856682121	0.14	0.129	1	DPre	SP
Dmac2	0.0185407157791443	0.129157874759567	0.13	0.101	1	DPre	SP
Gm45606	0.00094063688443337	0.128952232581846	0.076	0.042	1	DPre	SP
Pex7	0.187995181768572	0.128920878320876	0.165	0.153	1	DPre	SP
Crtc3	0.187506007013174	0.128878061013681	0.407	0.415	1	DPre	SP
Mrpl12	3.22596587522631e-05	-0.128861300496779	0.159	0.234	1	DPre	SP
Rprd1a	0.370887414627345	0.128811316176219	0.273	0.281	1	DPre	SP
Peli1	0.0203288373744884	0.128768490232269	0.657	0.656	1	DPre	SP
Hdac1	0.184928609572705	0.128710064053834	0.481	0.523	1	DPre	SP
Asb7	0.504866117507078	0.128683281150786	0.131	0.129	1	DPre	SP
C030034L19Rik	0.000130148279536343	-0.128663508779812	0.119	0.177	1	DPre	SP
Ndufs6	0.00138653633124874	-0.128608633856552	0.426	0.519	1	DPre	SP
Gm7072	0.425664579936198	0.128561852962587	0.128	0.123	1	DPre	SP
Mtg2	0.132465871699378	0.128490980793521	0.132	0.118	1	DPre	SP
Rps15a	0.000132292862612852	-0.128436718265251	0.998	0.997	1	DPre	SP
Slc30a9	0.371940512602801	0.128419080644269	0.224	0.224	1	DPre	SP
Asah2	0.000845657224432219	0.128307577693723	0.061	0.029	1	DPre	SP
Ppp2ca	0.0283258162669959	0.128281321602339	0.683	0.719	1	DPre	SP
Wdr47	0.070352816431624	0.128273012459145	0.101	0.081	1	DPre	SP
Polr1f	0.000331713819938169	-0.128238076223191	0.245	0.327	1	DPre	SP
Pak1	5.83473125277303e-05	-0.128232428477146	0.108	0.165	1	DPre	SP
Cox20	0.000497488798554636	-0.128072143193191	0.3	0.39	1	DPre	SP
Csnk2b	0.000147510079691854	-0.127998300263533	0.395	0.509	1	DPre	SP
Tmem242	0.0952618890034676	0.127960438298617	0.128	0.112	1	DPre	SP
Usp1	0.409352220474094	0.127780521291817	0.215	0.219	1	DPre	SP
Cdc40	0.278307371662599	0.127698146072547	0.442	0.464	1	DPre	SP
Zc3h7a	0.129269915731768	0.127613838761754	0.353	0.346	1	DPre	SP
Ift140	0.0298102132932811	0.12760758232586	0.089	0.066	1	DPre	SP
Efcab7	0.00419040179733314	0.127596006640756	0.08	0.049	1	DPre	SP
Gpbp1l1	0.04286142620131	0.127561701099738	0.556	0.567	1	DPre	SP
Gfod2	0.0671971894406665	0.127473291019157	0.079	0.06	1	DPre	SP
Galnt7	0.136567870311064	0.127442822398099	0.422	0.411	1	DPre	SP
Mrpl48	0.376842509948712	0.127431288844744	0.158	0.154	1	DPre	SP
Fbxo7	0.333521449961553	0.127316257198883	0.159	0.154	1	DPre	SP
Smim11	0.27992014755355	0.12726851571492	0.331	0.339	1	DPre	SP
Pdlim1	3.89389073148374e-05	-0.127231926762298	0.3	0.4	1	DPre	SP
Manbal	0.181494437342927	0.12706499475905	0.185	0.173	1	DPre	SP
Epb41l4aos	0.0551745155471286	0.127056843403413	0.157	0.135	1	DPre	SP
Fbh1	0.0337432110184729	0.126945360023053	0.099	0.076	1	DPre	SP
Chmp1b	0.0648063602671728	0.126937354658563	0.353	0.341	1	DPre	SP
Nfat5	0.186512355537373	0.126784185289594	0.439	0.457	1	DPre	SP
Ep300	0.0486210676157867	0.126780440372831	0.47	0.47	1	DPre	SP
Ankhd1	0.146586628246662	0.126736248376712	0.535	0.562	1	DPre	SP
Eif4e	0.000142711917209446	-0.1266525119966	0.334	0.439	1	DPre	SP
Frg1	0.00597614950989783	0.126625692314008	0.57	0.569	1	DPre	SP
Ufsp2	0.015208904073519	0.126611189059078	0.129	0.098	1	DPre	SP
Mtif2	0.440177794637084	0.126550689268959	0.263	0.269	1	DPre	SP
Gpatch8	0.0477361161525891	0.126542350915865	0.697	0.715	1	DPre	SP
Syf2	0.0548914330642342	0.126485651896025	0.574	0.595	1	DPre	SP
Ccdc138	0.184236846315888	0.126473171303925	0.113	0.098	1	DPre	SP
Arfgef2	0.205759160453706	0.126456853003355	0.186	0.177	1	DPre	SP
Fip1l1	0.236724964998578	0.12645604010705	0.485	0.527	1	DPre	SP
Bri3	0.402079339402207	0.126430708920279	0.265	0.275	1	DPre	SP
Zfp286	0.0754645743005804	0.126392292442849	0.088	0.07	1	DPre	SP
Rbm6	0.0490657121093431	0.126373014102116	0.665	0.705	1	DPre	SP
