Gen	TotalRecuentos
AT5G13510	246
AT4G05070	246
AT4G04830	246
AT1G65970	245
AT1G76490	245
AT3G52580	245
AT1G50920	244
AT2G13560	244
ATMG00370	244
AT1G06243	244
AT3G02105	244
AT1G70490	243
AT5G07350	243
AT2G20760	243
AT4G24920	243
AT2G30760	243
AT3G58500	243
AT2G08750	243
ATMG00400	243
AT3G08075	243
AT4G00585	243
AT1G08317	243
AT2G19740	243
ATMG00800	243
AT4G02080	243
AT4G22310	243
AT3G12290	243
AT5G11500	243
AT2G22430	243
AT5G14030	242
AT3G63460	242
AT3G03070	242
AT3G53990	242
AT1G59218	242
AT3G57290	242
AT2G46390	242
AT4G02530	242
AT1G06247	242
AT5G02610	242
AT5G11770	242
AT3G63140	242
AT4G20835	242
AT1G74385	241
AT5G59690	241
AT1G74920	241
AT2G07776	241
AT4G36220	241
AT5G42270	241
AT1G29350	241
AT5G02160	241
AT5G62000	241
AT1G32050	241
AT4G23400	241
AT1G23820	241
AT3G62400	241
AT3G13930	240
AT3G14100	240
AT1G12000	240
AT5G60600	240
AT1G45145	240
AT4G16410	240
AT4G12420	239
AT3G27090	239
AT5G60920	239
AT4G11290	239
AT3G02015	239
AT5G57870	239
AT2G09690	238
AT5G01765	238
AT1G49970	238
AT4G37910	238
AT4G28080	238
AT5G02120	238
AT4G19110	238
AT5G40730	238
AT2G40590	238
AT1G01170	238
AT2G28800	238
AT3G22960	238
AT4G02570	237
AT3G08275	237
AT3G60820	237
AT1G58290	237
AT5G22505	236
AT1G79530	236
AT4G27960	235
AT4G17560	235
AT1G06233	235
AT1G09883	235
AT3G62120	235
AT4G25130	235
AT3G26740	235
AT2G24270	235
AT2G21390	235
AT1G55210	235
AT3G63190	234
AT1G24360	234
ATMG00250	234
AT5G07220	234
AT1G26880	234
AT3G53260	234
AT2G41100	234
AT1G04013	233
AT2G17720	233
AT5G19250	233
AT4G37409	233
AT5G02115	233
AT5G21274	233
AT3G07715	232
AT1G07603	232
AT4G23600	232
AT5G50562	232
AT2G47940	231
AT3G49110	231
AT3G46970	231
ATMG00900	231
AT3G04730	231
AT2G27020	231
AT1G06950	231
AT1G18070	231
AT5G01835	231
AT5G08060	231
AT2G18040	231
AT4G07275	230
AT4G01610	230
AT5G08050	230
AT1G03600	230
AT1G56190	229
AT1G12410	229
AT2G08330	229
AT4G02480	229
AT1G67350	229
ATMG00970	229
AT1G54630	229
AT3G48560	228
AT4G22670	228
AT1G79750	228
AT4G28660	228
AT1G63770	228
AT4G29010	227
AT1G52740	227
AT5G04185	226
AT4G12650	226
AT1G58080	226
AT5G19500	226
AT3G11830	226
AT2G30110	226
AT3G15000	226
AT3G17210	226
AT4G00430	225
AT1G04097	225
AT1G29370	225
AT5G09600	225
AT1G55360	225
AT1G26550	225
AT1G55330	224
AT5G23540	224
AT5G24690	224
AT1G01550	224
AT4G33090	224
AT2G47320	224
AT2G07773	224
AT3G22440	224
AT1G05260	223
AT4G12600	223
AT5G48760	223
AT2G47650	223
AT5G11560	223
AT2G42210	223
AT3G28900	223
AT2G21250	223
AT5G62350	223
AT1G14980	223
AT3G01540	223
AT5G47890	223
AT5G08275	223
AT2G42690	222
AT4G32020	222
AT3G01485	222
AT3G03275	222
AT2G27730	222
AT1G80070	222
AT3G10527	222
AT1G76080	222
AT1G67280	222
AT2G02510	222
AT5G39570	222
AT3G62420	221
AT1G10840	221
AT3G51550	221
AT3G13200	221
AT1G17220	221
AT4G16955	221
AT3G55410	221
AT3G24615	221
AT5G54960	220
AT1G59900	220
AT4G04610	220
AT1G49700	220
AT3G23990	219
AT1G10200	219
AT5G09385	219
AT5G24314	219
AT5G13710	219
AT4G13520	219
AT4G16370	219
AT3G23030	219
AT4G23630	219
AT2G05990	218
AT2G24020	218
AT4G34881	218
AT5G52920	218
AT4G21150	218
AT4G33030	218
AT3G46060	218
AT5G43060	218
AT5G46290	218
AT4G30440	217
AT2G07681	217
AT3G05840	217
AT3G25770	217
AT4G30210	217
AT3G10850	217
AT3G47342	217
AT3G05530	217
AT3G13870	216
AT3G50500	216
AT3G13470	216
AT4G01480	216
AT2G21620	216
AT2G30440	216
AT2G07669	216
AT5G45390	216
AT1G74560	216
AT1G09963	216
AT1G08647	216
AT2G26900	215
AT3G23000	215
AT3G07480	214
AT1G09970	214
AT2G44620	214
AT1G07993	214
AT2G42310	214
AT3G49680	213
AT4G33250	213
AT1G03475	213
AT5G42080	213
AT1G53910	213
AT5G18800	213
AT2G40880	213
AT1G50200	213
AT3G48890	213
AT1G16180	212
AT1G25560	212
AT3G05880	212
AT4G28060	212
AT5G55070	212
AT4G35630	212
AT5G66510	212
AT5G03460	212
AT2G33220	212
AT4G39980	211
AT5G20080	211
AT3G63520	211
AT3G13750	211
AT1G35160	211
AT4G12550	211
AT2G26020	211
AT1G02305	211
AT5G11975	211
AT1G09363	210
AT4G01100	210
AT1G23300	210
AT3G17820	210
ATMG00280	210
AT4G09200	210
AT4G14710	210
AT3G18130	210
AT5G04800	210
AT5G09285	210
AT2G08435	209
AT5G42890	209
AT5G67360	209
AT2G39470	209
AT2G07752	209
AT4G21210	209
AT5G15970	209
AT4G21990	209
AT2G25520	209
AT5G57625	208
AT5G26667	208
AT3G08665	208
AT4G15802	208
AT2G33460	208
AT4G13493	208
AT4G32150	208
AT4G09310	208
AT2G20580	208
AT4G30270	207
AT4G20890	207
AT4G37410	207
AT2G37110	207
AT1G76100	207
AT3G22110	207
AT3G03425	207
AT4G17530	207
AT4G27130	206
AT4G22240	206
AT1G54320	206
AT5G24165	206
AT1G10950	206
AT5G63980	206
AT5G01195	206
AT5G64120	205
AT4G22220	205
AT3G03150	205
AT2G07676	205
AT5G55220	205
AT3G02765	205
ATMG01330	205
AT4G35260	205
AT3G01480	205
AT1G08480	205
AT5G64570	204
AT3G52850	204
AT3G28930	204
AT5G46250	204
AT5G48930	204
AT1G05927	204
AT1G75380	204
AT5G06360	204
AT5G02760	204
AT2G44860	204
AT2G20270	203
AT1G05417	203
AT2G41530	203
AT5G35590	203
AT3G54110	203
AT3G02585	203
AT3G15640	203
AT4G15910	203
AT1G14670	203
AT1G80920	203
AT2G03680	202
AT1G30870	202
AT3G46010	202
AT3G56190	202
AT2G21530	202
AT1G49760	202
AT2G47380	201
AT4G03295	201
AT1G72160	201
AT3G52560	201
AT1G20696	201
AT2G46280	201
AT2G07761	201
AT3G54640	201
AT1G54270	201
AT3G46040	201
AT1G62780	201
AT5G22880	201
AT3G01690	200
AT2G29530	200
AT1G17744	200
AT2G43535	200
AT5G15350	200
AT5G01350	200
AT3G22845	199
AT1G78460	199
AT4G36648	199
AT5G40850	199
AT2G09645	199
AT2G35387	199
AT1G74035	198
AT5G42790	198
AT2G44610	198
AT1G24793	198
AT1G36730	198
AT5G45510	198
AT1G54780	198
AT1G70410	198
AT3G18060	198
AT1G69410	197
AT3G19450	197
AT3G54660	197
AT5G39590	197
AT3G01910	197
AT1G12840	197
AT5G10960	197
AT3G26060	196
AT1G64750	196
AT5G23040	196
AT2G47390	196
AT1G05247	196
AT5G62190	196
AT5G58290	196
AT5G09130	196
AT4G17040	196
AT3G07735	196
AT5G02770	196
AT3G56310	196
AT3G49720	196
AT1G79230	196
AT4G01690	195
AT3G22850	195
AT4G11320	195
AT4G24820	195
AT1G71695	195
AT5G22060	195
AT3G22970	195
AT3G11930	195
AT3G18000	195
AT1G62660	194
AT1G61740	194
AT1G05277	194
AT4G24520	194
AT5G16150	194
AT3G41768	194
AT1G14400	194
AT2G39310	194
AT5G39320	194
AT4G34180	194
AT1G07702	194
AT4G38840	193
AT5G41670	193
AT5G14800	193
AT5G07725	193
AT2G23670	193
AT1G15810	193
AT2G27600	193
AT5G03235	193
AT2G17420	193
AT2G38390	193
AT1G52240	193
AT1G74100	193
AT5G28050	193
AT3G59980	192
AT4G26710	192
AT1G51070	192
AT3G18410	191
AT2G29980	191
AT3G07680	191
AT5G20920	191
AT1G09560	191
AT5G28750	191
AT3G04355	191
AT1G56110	191
AT4G16190	191
AT5G66690	191
AT1G50320	191
AT1G60780	191
AT4G19210	190
AT1G12240	190
AT5G63570	190
AT3G48000	190
AT2G19830	190
AT4G14400	190
AT3G17240	190
AT5G54390	190
AT4G25080	190
AT4G18030	190
AT1G21130	190
AT1G03900	189
AT1G32450	189
AT4G05150	189
AT1G64370	189
AT1G58602	189
AT2G44050	189
AT5G10840	189
AT2G31360	189
AT3G21805	188
AT4G36250	188
AT3G20770	188
AT3G19010	188
AT5G03380	188
AT5G11200	188
ATMG00920	188
AT5G09685	188
AT5G43350	188
AT3G08895	188
AT4G36360	188
AT1G78020	188
AT1G41830	188
AT1G12800	188
AT3G11170	187
AT3G09740	187
AT1G80600	187
AT4G30670	187
AT1G74730	187
AT4G38630	187
AT5G20150	187
AT2G30930	187
AT2G09675	187
AT2G28840	186
AT5G17380	186
AT1G09070	186
AT1G69740	186
AT4G03210	186
AT5G65620	186
AT4G39366	186
AT4G06215	186
AT4G03560	186
AT5G43970	186
AT3G14840	186
AT3G14940	186
AT2G31400	186
AT4G02500	186
AT1G27530	185
AT1G66970	185
AT3G07460	185
AT5G63600	185
AT3G57787	185
AT1G08880	185
AT4G39940	185
AT3G12800	184
AT4G12543	184
AT5G07095	184
AT5G56950	184
AT4G32940	184
AT1G63980	184
AT1G72710	184
AT2G07658	184
AT5G22090	184
AT2G30060	184
AT5G37260	184
ATMG00050	183
AT1G11430	183
AT5G08570	183
AT4G24780	183
AT5G59870	183
AT2G17240	183
AT2G33120	183
AT1G52980	183
AT4G02930	182
AT5G04960	182
AT1G78300	182
AT1G17745	182
AT2G23930	182
AT3G61580	182
AT3G51920	182
AT3G51260	182
AT1G69460	182
AT3G62650	182
AT5G44380	182
AT1G76930	182
AT4G25370	181
AT1G48030	181
AT1G56450	181
AT5G13140	181
AT4G39350	181
AT4G19200	181
AT5G09515	181
AT1G30360	180
AT2G35050	180
AT1G25211	180
AT2G47730	180
AT2G08350	180
AT1G08645	180
AT1G53210	180
AT3G62580	180
AT2G44310	179
AT3G51840	179
AT1G79920	179
AT3G44750	179
AT2G05840	179
AT3G02200	179
AT2G29550	179
AT4G14716	179
AT3G46740	179
AT3G05730	179
AT5G43750	179
AT5G20280	179
AT2G01670	179
AT2G43160	178
AT3G02495	178
AT1G70370	178
AT1G45000	178
AT3G20370	178
AT5G23120	178
AT1G09620	178
AT1G73655	178
ATMG01390	178
AT3G48740	178
AT5G39510	178
AT1G64520	178
AT2G33370	178
AT5G05500	178
AT5G55160	178
AT1G08520	178
AT4G12520	177
AT5G25757	177
AT1G36370	177
AT3G08510	177
AT2G26740	177
AT2G39780	177
AT2G35120	177
AT2G07643	177
AT1G14210	177
AT2G40840	177
AT5G44720	177
AT3G25530	177
AT5G27470	177
AT5G19820	177
AT5G55850	177
AT3G18280	177
AT2G37600	177
AT1G25054	176
AT4G08520	176
AT3G55770	176
AT1G50900	176
AT4G02920	176
AT5G12860	176
AT2G23600	176
AT1G73060	176
AT1G08073	175
AT1G19530	175
AT2G25080	175
AT2G31410	175
AT3G23940	175
AT5G63510	175
AT5G39950	175
ATMG00620	175
AT1G17470	175
AT2G46540	175
AT2G41220	175
AT5G56600	175
AT5G47910	175
AT5G38650	175
ATMG09740	174
AT2G08060	174
AT1G20330	174
AT1G09430	174
AT4G30097	174
AT1G15750	174
AT5G54900	174
AT5G08990	174
AT4G16760	174
AT3G04835	174
AT1G27000	174
AT1G01090	174
AT4G21860	173
AT1G21250	173
AT1G19670	173
AT1G79340	173
AT2G20990	173
AT5G05780	173
AT2G09400	173
AT3G06680	173
AT1G29900	173
AT2G34860	173
AT4G40060	173
AT1G09867	173
AT1G68300	173
AT2G04700	173
AT5G19440	173
AT5G13780	173
AT4G00570	173
AT5G49940	172
AT3G19170	172
AT3G59780	172
AT2G07625	172
AT3G49960	172
ATMG00170	172
AT5G56170	172
AT1G74090	172
AT1G20050	172
AT1G06640	172
AT2G40890	171
AT1G55020	171
AT3G22320	171
AT5G65480	171
AT1G05123	171
AT3G12965	171
AT2G33850	171
AT3G57870	171
AT4G14420	171
AT1G70660	171
AT5G14060	171
AT5G20190	171
AT5G53370	171
AT2G22125	171
AT3G51820	171
AT5G15490	171
AT5G41685	171
AT1G03743	171
AT1G64090	171
AT5G10480	171
ATMG00570	170
AT1G48750	170
AT2G01530	170
AT5G61160	170
AT1G04170	170
AT3G07805	170
AT2G03120	170
AT3G23820	170
AT1G49750	170
AT5G63180	170
AT4G32530	170
AT2G42490	170
AT4G03985	170
AT1G44446	170
AT1G64190	170
AT3G12610	169
AT1G52360	169
AT2G44210	169
AT1G15950	169
AT5G27860	169
AT4G36800	169
AT3G12345	169
AT3G53740	169
AT1G55480	169
AT4G26910	169
AT4G29905	169
AT1G01050	169
AT2G41680	169
AT2G20723	169
AT5G53160	169
AT1G48440	168
AT4G26110	168
AT5G45550	168
AT3G53110	168
AT1G70730	168
AT1G80410	168
AT5G03880	168
AT1G21500	168
AT1G54000	168
AT1G09740	168
AT1G10630	168
AT2G32730	168
AT4G12510	168
AT4G09250	167
AT1G50430	167
AT1G27350	167
AT5G03940	167
AT3G27430	167
AT5G47120	167
AT2G07631	167
ATMG00810	167
AT2G20630	167
AT3G53580	167
AT3G03960	167
AT3G52230	167
AT5G16050	167
AT1G31258	167
AT5G44650	166
AT1G47260	166
AT2G14878	166
AT5G26830	166
AT5G51970	166
AT3G51950	166
AT3G02780	166
AT3G02550	166
AT1G27970	166
AT2G17390	166
AT1G06457	166
AT3G21770	166
AT1G61250	166
AT1G05253	166
AT5G05370	165
AT5G36880	165
AT1G25550	165
AT5G51174	165
AT2G38040	165
AT4G38540	165
AT5G14920	165
AT4G34290	165
AT4G19880	165
AT3G06650	165
AT5G04740	165
AT1G16410	164
AT1G75680	164
AT1G23740	164
AT2G09700	164
AT5G42650	164
AT4G09925	164
AT4G29040	164
AT3G26070	164
AT1G75630	164
AT4G32060	164
AT5G40890	164
AT1G12920	164
AT1G55450	164
AT3G13110	164
AT4G26240	164
AT4G09845	164
AT5G07020	164
AT3G48870	164
AT1G25490	164
AT3G13670	163
AT4G10320	163
AT3G58700	163
AT3G05727	163
AT4G06135	163
AT1G05137	163
AT1G48850	163
AT5G61590	163
AT3G10410	163
AT1G62790	163
AT3G44300	163
AT5G39730	163
AT5G58950	163
AT5G58060	163
AT2G27510	163
AT3G56020	163
AT3G50440	163
AT5G10550	163
AT3G00985	163
AT5G03520	163
AT1G71880	162
AT1G05467	162
AT4G39675	162
AT3G14110	162
AT5G07415	162
AT5G51110	162
AT2G16510	162
AT3G10520	162
AT4G08795	162
AT5G08290	162
AT2G33470	162
AT2G14750	162
AT4G32460	162
AT5G12150	162
AT5G08515	162
AT2G28950	162
AT5G20650	161
AT1G14610	161
AT3G49560	161
AT1G54030	161
AT3G08170	161
AT3G06720	161
AT4G16660	161
AT1G76670	161
AT3G50000	161
AT2G32920	160
AT5G09900	160
AT3G06860	160
AT1G65840	160
AT1G67730	160
AT3G01313	160
AT1G13060	160
AT2G24765	160
AT5G64840	160
AT5G56540	160
AT2G07758	160
AT2G25430	160
AT5G63840	160
AT3G22380	160
AT3G24614	160
AT1G79930	160
AT4G24620	160
AT4G23890	159
AT1G55260	159
AT2G34460	159
AT1G11680	159
AT3G13580	159
AT3G12630	159
AT1G54080	159
AT2G38800	159
AT1G22630	159
AT1G64390	159
AT3G48170	159
AT1G07903	158
AT3G01520	158
AT4G25900	158
AT2G34410	158
AT2G32700	158
AT5G13850	158
AT1G32080	158
AT2G23070	158
AT4G27700	158
AT5G25265	158
AT5G67300	158
AT1G78670	158
AT5G17522	157
AT2G01850	157
AT4G30600	157
AT2G44650	157
AT2G43350	157
AT2G22990	157
AT5G06320	157
AT5G03545	157
AT1G09793	157
AT4G24350	157
AT2G36854	157
AT4G30220	157
AT2G21520	157
AT2G35635	157
AT5G55450	157
AT2G21970	157
AT1G16210	157
AT5G66053	157
AT5G24570	157
AT5G16030	156
AT3G20362	156
AT3G15850	156
AT5G64260	156
AT3G27890	156
AT4G16990	156
AT3G48530	156
AT1G75330	156
AT2G18740	156
AT5G59290	156
AT5G64770	156
AT1G76450	156
AT3G55360	156
AT3G10610	156
AT1G28290	156
AT3G09275	155
AT1G70310	155
AT5G48580	155
AT1G09193	155
AT5G01750	155
AT2G39990	155
AT5G49480	155
AT1G06397	155
AT5G25350	155
AT3G56460	155
AT1G29250	155
AT5G57330	155
AT3G07430	155
AT3G50740	155
AT5G38470	155
AT2G31880	155
AT1G66670	155
AT5G13565	155
AT1G29880	155
AT2G47710	155
AT5G63195	154
AT4G05775	154
AT5G01590	154
AT2G46650	154
AT2G05920	154
AT1G32460	154
AT1G77510	154
AT4G33360	154
AT2G36910	154
AT1G08123	154
AT5G06600	154
AT2G20570	154
AT3G43810	154
AT4G35790	153
AT1G29150	153
AT1G68840	153
AT4G07080	153
AT1G14830	153
AT5G53350	153
AT1G04690	153
AT3G18190	153
AT5G10780	153
AT5G43320	153
AT3G17810	153
AT4G24830	153
AT5G66680	153
AT4G17600	152
AT1G03746	152
AT5G13180	152
AT2G01720	152
AT4G31480	152
AT3G28715	152
AT5G62680	152
AT4G25030	152
AT5G41210	152
AT5G08870	152
AT1G08450	152
AT5G66120	152
AT5G11520	152
AT2G31790	151
AT2G26140	151
AT5G59420	151
AT3G43190	151
AT2G36060	151
AT3G51160	151
AT1G31910	151
AT1G07893	151
AT5G47880	151
AT1G10682	151
AT5G65310	151
AT1G75785	151
AT3G54600	151
AT1G75163	151
AT3G61260	151
AT3G54620	151
AT1G10760	151
AT4G39364	151
AT3G02260	151
AT3G16000	151
AT2G33340	150
AT1G48410	150
AT1G04250	150
AT2G34590	150
AT1G80230	150
AT5G59860	150
AT2G26690	150
AT4G39950	150
AT2G42610	150
AT3G08405	150
AT2G47640	150
AT5G11710	150
AT4G16400	150
AT4G30020	150
AT3G14220	149
AT5G15581	149
AT1G65720	149
AT1G52760	149
AT5G12470	149
AT4G10270	149
AT2G04400	149
AT5G46630	149
AT2G18110	149
AT1G80460	149
AT1G52600	149
AT1G43910	149
AT1G19920	149
AT2G01010	149
AT2G22780	149
AT1G19130	149
AT1G76860	148
AT2G44080	148
AT4G39363	148
AT2G07701	148
AT2G22670	148
AT5G49810	148
AT1G27130	148
AT4G07075	148
AT1G04400	148
AT2G07626	148
AT3G27740	148
AT3G54900	148
AT3G11700	148
AT3G43300	148
AT1G80750	148
AT1G09787	148
AT3G27820	148
AT2G27680	148
AT5G09535	148
AT3G05900	148
AT4G09815	148
AT5G52060	148
AT2G46220	147
AT1G08633	147
AT5G08525	147
AT4G39361	147
AT1G27330	147
AT3G45640	147
AT1G09770	147
AT3G47520	147
AT2G40940	147
AT2G20490	147
AT5G02155	147
AT2G35830	147
AT4G08920	146
AT1G49660	146
AT1G04430	146
AT3G01135	146
AT4G31490	146
AT2G41231	146
AT1G06040	146
AT5G18660	146
AT5G11090	146
AT1G09130	145
AT3G08030	145
AT1G34000	145
AT3G52140	145
AT5G46210	145
AT5G56350	145
AT3G06436	145
AT5G20950	145
AT3G59020	145
AT1G79690	145
AT5G01800	145
AT5G14120	145
AT4G10300	144
AT5G47780	144
AT2G30980	144
AT5G54540	144
AT3G17930	144
AT5G04950	144
AT1G43890	144
AT4G38550	144
AT5G47560	144
AT2G24360	144
AT3G04910	144
AT2G37180	144
AT5G07470	144
AT3G17790	144
AT4G00895	144
AT5G08790	144
AT2G16500	144
AT1G73030	143
AT1G11310	143
AT2G43560	143
AT5G66562	143
AT2G35945	143
AT5G00925	143
AT5G65640	143
AT1G32400	143
AT5G01410	143
AT1G45688	143
AT4G29735	143
AT5G26710	143
AT5G13030	143
AT5G15450	143
AT2G05620	142
AT3G16250	142
AT3G25717	142
AT2G25670	142
AT1G31230	142
AT4G31180	142
AT2G41740	142
AT3G02115	142
AT3G49220	142
AT5G53140	142
AT1G52190	142
AT3G45851	142
AT4G33510	142
AT1G12080	142
AT5G58375	142
AT2G01970	142
AT3G49470	142
AT4G21850	142
AT5G56985	142
AT1G35580	142
AT1G42960	142
AT2G41790	142
AT1G11750	142
AT1G62740	141
AT4G18040	141
AT3G59940	141
AT5G53490	141
AT1G79440	141
AT5G09220	141
AT5G58250	141
AT1G53670	141
AT5G40810	141
AT1G05463	141
AT1G55680	141
AT1G65260	141
AT2G35384	141
AT2G25970	141
AT1G17860	141
AT5G06340	141
AT1G61790	141
AT1G75166	141
AT1G08510	140
AT5G57655	140
AT1G51510	140
AT1G32230	140
AT3G52200	140
AT3G24100	140
AT4G32390	140
AT4G34490	140
AT2G03440	140
AT5G16070	140
AT1G04750	140
AT1G14870	140
AT4G25890	140
AT5G20090	139
AT4G29160	139
AT5G42092	139
AT5G11450	139
AT5G62390	139
AT1G75800	139
AT1G08110	139
AT3G48690	139
AT2G18440	139
AT1G07613	139
AT3G47810	139
AT5G37740	139
AT1G04850	139
AT1G51680	139
AT2G20230	139
AT4G15258	139
AT2G09650	139
AT5G53550	139
AT3G28860	138
AT2G20722	138
AT5G67600	138
AT4G08390	138
AT1G54500	138
AT1G15980	138
AT5G57760	138
AT3G07265	138
AT1G60010	138
AT1G44000	138
AT5G42390	138
AT1G16700	138
AT1G05347	138
AT3G14930	138
AT3G59990	138
AT2G07638	138
AT3G15635	138
AT4G17520	138
AT5G27350	138
AT1G32790	138
AT2G32080	137
AT2G17560	137
AT1G21720	137
AT2G40290	137
AT1G74030	137
AT2G07753	137
AT4G35310	137
AT3G52090	137
AT1G72510	137
AT5G01010	137
AT1G19350	137
AT1G11545	137
AT3G03535	137
AT5G53170	137
AT5G10400	137
AT1G68945	137
AT5G52045	136
AT5G02665	136
AT1G15125	136
AT5G57490	136
AT3G27060	136
AT3G63540	136
AT4G13500	136
AT1G05917	136
AT5G20570	136
AT5G48870	136
AT2G18280	136
AT5G47840	136
AT5G60340	136
AT1G05317	136
AT1G72750	136
AT5G27670	136
AT1G04680	136
AT4G09785	135
AT1G54100	135
AT3G11710	135
AT3G48420	135
AT5G48412	135
AT1G78680	135
AT5G59540	135
AT5G59890	135
AT4G36690	135
AT2G20721	135
AT5G03040	135
AT2G23672	135
AT1G62390	135
AT1G68520	135
AT2G22425	135
AT5G20490	135
AT1G26670	135
AT4G17870	135
AT5G64270	135
AT3G02180	135
AT3G62360	135
AT5G16710	135
AT5G08420	135
AT2G29400	135
AT5G08040	134
AT1G03630	134
AT2G07748	134
AT5G48850	134
AT5G04170	134
AT1G07393	134
AT2G09325	134
AT1G49600	134
AT5G08180	134
AT3G15210	134
AT5G47770	134
AT1G74910	134
AT1G20980	134
AT2G23080	134
AT4G29840	134
AT2G07050	134
AT4G20830	134
AT4G38545	134
AT1G74690	134
AT1G08427	134
AT3G49620	134
AT3G27380	134
AT1G60940	134
AT3G04880	134
AT3G19760	134
AT4G17100	134
AT5G43780	134
AT1G09087	133
AT1G45474	133
AT3G02530	133
AT5G64400	133
AT3G21200	133
AT4G13250	133
AT4G10840	133
AT1G21065	133
AT1G03860	133
AT1G09533	133
AT4G13780	133
AT4G15550	133
AT4G03705	133
AT5G09870	133
AT4G29220	133
AT1G20840	133
AT5G56680	133
AT4G24330	133
AT3G54470	133
AT2G19790	133
AT1G51570	133
AT5G45490	132
AT5G25940	132
AT2G34470	132
AT5G35180	132
AT1G01490	132
AT5G54680	132
AT2G36380	132
AT2G23810	132
AT5G13120	132
AT3G25910	132
AT4G23470	132
AT4G20850	132
AT4G23820	132
AT1G36320	132
AT3G15840	132
AT5G51040	132
AT3G48680	132
AT4G09975	132
AT5G45680	132
AT3G14290	132
AT5G23820	132
AT5G32440	132
AT2G36930	131
AT1G33990	131
AT1G05337	131
AT5G56360	131
AT1G79870	131
AT3G60600	131
AT3G07568	131
AT4G06320	131
AT1G06017	131
AT2G47590	131
ATMG00930	131
AT5G03650	131
AT5G09590	131
AT4G18700	131
AT1G30120	131
AT1G49410	131
AT2G29450	131
AT1G25260	131
AT3G04090	131
AT1G01800	131
AT3G04290	131
AT1G02280	131
AT1G05867	131
AT2G27402	131
AT1G16080	130
AT1G07820	130
AT5G18110	130
AT1G01630	130
AT4G04485	130
AT3G22183	130
AT2G07787	130
AT1G59610	130
AT3G05145	130
AT4G12545	130
AT3G15450	130
AT2G09455	130
AT3G57610	130
AT3G09735	130
AT5G57345	130
AT2G39960	130
AT5G24930	130
AT1G08667	130
AT5G22640	130
AT5G27640	130
AT1G31340	130
AT2G17200	129
AT4G33640	129
AT1G31420	129
AT2G07798	129
AT2G46490	129
AT1G08115	129
AT3G20060	129
AT5G45430	129
AT4G13010	129
AT1G51710	129
AT3G29240	129
AT5G54310	129
AT5G56760	129
AT3G03270	129
AT4G08615	129
AT3G04965	129
AT4G30920	129
AT1G77330	129
AT5G64050	129
AT5G57815	128
AT4G12590	128
AT3G60240	128
AT2G35040	128
AT3G11780	128
AT4G12730	128
AT1G70320	128
AT3G16130	128
AT1G78870	128
AT2G40205	128
AT1G65010	128
AT2G07634	128
AT5G17710	128
AT5G51820	128
AT1G05833	128
AT2G26670	128
AT3G24612	128
AT3G19130	128
AT1G34370	128
AT3G05420	128
AT3G58193	128
AT2G04780	128
AT1G61770	128
AT5G58110	128
AT3G07795	128
AT1G04440	128
AT1G08747	128
AT5G08650	128
AT1G23080	127
AT2G03890	127
AT5G62530	127
AT4G35570	127
AT5G62790	127
AT2G15960	127
AT1G14000	127
AT4G37120	127
AT4G36850	127
AT4G36195	127
AT5G19690	127
AT4G19860	127
ATMG09960	127
AT1G75280	127
AT5G14720	127
AT2G41900	126
AT3G01340	126
AT4G18930	126
AT4G03915	126
AT4G06130	126
AT5G08640	126
AT4G33560	126
AT2G08635	126
AT1G66430	126
AT5G26751	126
AT2G24420	126
AT2G07644	126
AT2G08680	126
AT5G14520	126
AT1G48630	125
AT4G32285	125
AT5G35620	125
AT2G37410	125
AT5G44790	125
AT3G16850	125
AT2G40360	125
AT3G52500	125
AT2G39970	125
AT1G14740	125
AT1G30400	125
AT3G54360	125
AT3G56050	125
AT1G04140	125
AT3G13772	125
AT4G17270	125
AT1G24100	125
AT4G32330	125
AT1G51500	125
AT5G44130	125
AT3G02910	125
AT5G48385	125
AT4G22330	125
AT5G06395	125
AT1G04940	125
AT1G22690	125
AT3G47420	124
AT5G13980	124
AT2G09685	124
AT5G48485	124
AT2G14900	124
AT5G11880	124
AT1G33810	124
AT4G13505	124
AT5G57990	124
AT1G06453	124
AT5G08160	124
AT2G04900	124
AT1G17720	124
AT4G09695	124
AT4G04770	124
AT3G25230	124
AT1G43710	124
AT1G14810	124
AT4G01900	124
AT2G15128	124
AT4G07635	124
AT1G76990	124
AT2G24180	124
AT2G34585	124
AT3G14650	124
AT3G18680	124
AT4G14160	124
AT2G37480	124
AT2G47240	124
AT2G47070	124
AT3G57520	124
AT2G03510	124
AT4G21450	124
AT4G38250	124
AT2G42790	123
AT3G28050	123
AT4G29130	123
AT1G05423	123
AT2G07659	123
AT2G24820	123
AT5G08615	123
AT5G57530	123
AT1G67680	123
AT5G52882	123
AT5G42740	123
AT1G10290	123
AT5G03455	123
AT5G09620	123
AT4G08685	123
AT1G21600	123
AT4G12340	123
AT5G21105	123
AT1G65310	123
AT2G08335	123
AT2G35410	123
AT2G17380	123
AT3G10985	123
AT1G20950	123
AT1G21440	123
AT4G19690	123
AT5G50640	123
AT3G52040	123
AT4G38680	122
AT2G08915	122
AT5G46860	122
AT1G72450	122
AT3G08225	122
AT3G18890	122
AT3G25690	122
AT2G08725	122
AT3G61990	122
AT5G07965	122
AT1G30880	122
AT5G28500	122
AT1G78150	122
AT5G24735	122
AT4G28850	122
AT4G27800	122
AT1G53541	122
AT5G63680	122
AT5G67030	122
AT4G01700	122
AT4G16143	122
AT1G06263	122
AT1G07757	122
AT5G48230	122
